Product ID,Product Name,Price,Product URL
ductItem58849154,ESSENCORE KLEVV CRAS C910 M.2 NVMe (1TB),"75,890",https://prod.danawa.com/info/?pcode=58849154&cate=112760&adinflow=Y
ductItem67852955,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (2TB),"188,390",https://prod.danawa.com/info/?pcode=67852955&cate=112760&adinflow=Y
ductItem61436447,Seagate 파이어쿠다 530R M.2 NVMe (1TB),"134,030",https://prod.danawa.com/info/?pcode=61436447&cate=112760&adinflow=Y
ductItem17788451,Western Digital WD BLACK SN850X M.2 NVMe (2TB),"199,740",https://prod.danawa.com/info/?pcode=17788451&cate=112760&adinflow=Y
17001050,SK하이닉스 Platinum P41 M.2 NVMe,"255,000",https://prod.danawa.com/info/?pcode=17001050&cate=112760
17788451,Western Digital WD BLACK SN850X M.2 NVMe,"1,110,730",https://prod.danawa.com/info/?pcode=17788451&cate=112760
13161353,SK하이닉스 Gold P31 M.2 NVMe,"225,000",https://prod.danawa.com/info/?pcode=13161353&cate=112760
18297722,삼성전자 990 PRO M.2 NVMe,"518,570",https://prod.danawa.com/info/?pcode=18297722&cate=112760
69656300,솔리다임 P44 Pro M.2 NVMe 벌크,"187,000",https://prod.danawa.com/info/?pcode=69656300&cate=112760
29666111,마이크론 Crucial T500 M.2 NVMe 대원씨티에스,"481,300",https://prod.danawa.com/info/?pcode=29666111&cate=112760
61436447,Seagate 파이어쿠다 530R M.2 NVMe,"598,330",https://prod.danawa.com/info/?pcode=61436447&cate=112760
13190573,삼성전자 870 EVO,"507,450",https://prod.danawa.com/info/?pcode=13190573&cate=112760
21691043,Western Digital WD Blue SN580 M.2 NVMe,"141,400",https://prod.danawa.com/info/?pcode=21691043&cate=112760
13562693,삼성전자 980 M.2 NVMe,"110,670",https://prod.danawa.com/info/?pcode=13562693&cate=112760
